,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,qbelo1_pre,qbelo2_pre,qbelo_prob1,qbelo_prob2,quality,score1,score2,winner
14310,HOU,DEN,1597.70929540402,1439.13029387094,0.7836430765873041,0.2163569234126958,1585.62531954944,1460.27948663,0.766308627575041,0.233691372424959,58.0,24,38,1
14311,ATL,CAR,1455.62978020505,1442.0934597148,0.6111363683113797,0.3888636316886202,1451.78658732545,1491.59846745842,0.585990560248051,0.414009439751949,14.0,40,20,0
14312,TB,IND,1495.59748809239,1514.90177564254,0.5653848359682444,0.4346151640317556,1495.25105360339,1498.70703331848,0.566944383235714,0.433055616764286,45.0,38,35,0
14313,NYJ,MIA,1369.95815147942,1360.1170599904,0.606069448872402,0.393930551127598,1383.7745155055,1341.70054596253,0.654149764920257,0.345850235079743,5.0,22,21,0
14314,JAX,LAC,1389.19449101388,1492.45024405243,0.4451669649840886,0.5548330350159114,1417.00024357283,1481.15493533595,0.453967408033039,0.546032591966961,12.0,10,45,1
14315,OAK,TEN,1418.86501465263,1559.72942337597,0.392525036030865,0.607474963969135,1424.06853373343,1545.04376895158,0.394633393207204,0.605366606792796,44.0,21,42,1
14316,NE,KC,1691.67994372218,1619.45468044459,0.6878167539591544,0.3121832460408456,1690.0418226862,1626.49955746268,0.632109198827183,0.367890801172817,98.0,16,23,1
14317,ARI,PIT,1339.95963918571,1568.17591962715,0.2809915654926152,0.7190084345073848,1316.86016169927,1614.74745424995,0.360254381031818,0.639745618968182,11.0,17,23,1
14318,LAR,SEA,1575.95809822522,1642.41805054835,0.4978989720814466,0.5021010279185534,1578.13966079285,1613.18266489957,0.531507804817284,0.468492195182716,89.0,28,12,0
14319,PHI,NYG,1509.82408144534,1305.68125878868,0.8248141428488568,0.1751858571511432,1511.86881151112,1311.7662228058,0.803704911670703,0.196295088329297,8.0,23,17,0
14320,BAL,NYJ,1728.55182268931,1375.23952321232,0.9174352493365332,0.0825647506634668,1693.97058188882,1388.33929399492,0.895888601746008,0.104111398253992,78.0,42,21,0
14321,DET,TB,1399.36563528767,1507.40238227455,0.4383799803777538,0.5616200196222463,1410.62521377972,1507.00781333187,0.269428962209726,0.730571037790274,5.0,17,38,1
14322,KC,DEN,1649.96314414374,1486.37446446151,0.7884924632905496,0.2115075367094504,1653.96200071242,1506.07830311556,0.777859184806606,0.222140815193394,85.0,23,3,0
14323,CAR,SEA,1419.2315119746,1613.94797073783,0.3215390424371997,0.6784609575628002,1467.06234141698,1586.89782552185,0.336711797775392,0.663288202224608,41.0,24,30,1
14324,GB,CHI,1571.07983275278,1560.36981599811,0.6072630216876754,0.3927369783123245,1581.43722822578,1542.6202961438,0.627212810459139,0.372787189540861,79.0,21,13,0
14325,NYG,MIA,1299.60651045577,1354.8356882575,0.5140576376638823,0.4859423623361176,1304.89192638755,1337.13576747311,0.515581642363422,0.484418357636578,0.0,36,20,0
14326,WSH,PHI,1350.6119792359,1515.89882977825,0.3595546715832057,0.6404453284167944,1342.57181050213,1518.74310792937,0.289772079271655,0.710227920728345,8.0,27,37,1
14327,TEN,HOU,1583.18675590069,1550.46512481345,0.6370379455884684,0.3629620544115316,1568.64300946035,1539.82650306388,0.644748720615298,0.355251279384702,82.0,21,24,1
14328,CIN,NE,1309.30994614491,1661.17148002303,0.1609322845659404,0.8390677154340596,1310.63888496938,1662.57937943646,0.184372173399606,0.815627826600394,30.0,13,34,1
14329,ARI,CLE,1329.77922907297,1486.09007748416,0.3715372812686588,0.6284627187313412,1303.44788940091,1499.54432806765,0.340796858149568,0.659203141850432,7.0,38,24,0
14330,OAK,JAX,1395.40768212791,1357.83452381812,0.643470354459037,0.356529645540963,1400.46929322466,1384.93180797147,0.678002733365699,0.321997266634301,3.0,16,20,1
14331,LAC,MIN,1523.81021124819,1621.47046565354,0.4531360753644697,0.5468639246355302,1513.22337093731,1605.55383874165,0.425026480927555,0.574973519072445,78.0,10,39,1
14332,DAL,LAR,1521.23883753007,1604.42817803574,0.4738473239708567,0.5261526760291433,1498.83421275574,1604.42450017057,0.456972213964161,0.543027786035839,78.0,44,21,0
14333,SF,ATL,1636.15451152584,1478.49172794525,0.7827475205456637,0.2172524794543363,1655.21612405593,1476.32271336689,0.831199204787906,0.168800795212094,76.0,22,29,1
14334,PIT,BUF,1578.35632973989,1544.46325861921,0.6385957018208929,0.3614042981791071,1628.15972654831,1538.39455749752,0.538768292691715,0.461231707308285,67.0,10,17,1
14335,NO,IND,1642.47154413998,1503.09688146038,0.7643134308211695,0.2356865691788304,1641.49607633744,1486.95027359,0.788273231071291,0.211726768928709,81.0,34,7,0
14336,TB,HOU,1533.98342237668,1568.9485823295,0.5431162584757772,0.4568837415242228,1522.44796688203,1558.58562224458,0.540037475752288,0.459962524247712,74.0,20,23,1
14337,NE,BUF,1669.97282852798,1572.2717371635,0.7184088761475821,0.2815911238524179,1672.77972402176,1561.07963804939,0.677708350110623,0.322291649889377,92.0,24,17,0
14338,SF,LAR,1599.93518652474,1570.70654096997,0.6323760486398666,0.3676239513601333,1615.66945340462,1569.43233455235,0.663278829783956,0.336721170216044,90.0,34,31,0
14339,WSH,NYG,1334.12026400815,1327.02032565761,0.6022959040195557,0.3977040959804443,1329.59366265058,1332.20666527566,0.540203532107482,0.459796467892518,0.0,35,41,1
14340,MIA,CIN,1327.42187305566,1300.50859763996,0.6292720907423817,0.3707279092576183,1309.821028585,1300.43854038408,0.617119044049174,0.382880955950826,0.0,38,35,0
14341,CLE,BAL,1450.57797842262,1732.840574103,0.2225852123203907,0.7774147876796093,1461.87904289541,1699.47186339534,0.198252931717369,0.801747068282631,87.0,15,31,1
14342,TEN,NO,1564.70329838464,1656.84353777467,0.4610213074717276,0.5389786925282725,1549.88389027965,1654.27949320882,0.427552175289376,0.572447824710624,95.0,28,38,1
14343,IND,CAR,1488.72488782569,1407.41454271198,0.6989346821277662,0.3010653178722338,1474.16685671862,1454.62401251723,0.679643463477161,0.320356536522839,18.0,38,6,0
14344,ATL,JAX,1514.71105294635,1379.55996605524,0.7599056432141231,0.2400943567858768,1515.8693840182,1408.11920558856,0.744613180609914,0.255386819390086,17.0,24,12,0
14345,NYJ,PIT,1370.95077179863,1550.5478511956,0.3408128878857476,0.6591871121142524,1382.8380124884,1605.47464599644,0.459184338555276,0.540815661444724,25.0,16,10,0
14346,DEN,DET,1474.70787980991,1372.78459518554,0.7232994956665749,0.2767005043334251,1493.7700567437,1395.18506022956,0.830630546022123,0.169369453977877,2.0,27,17,0
14347,LAC,OAK,1493.43701401806,1373.68223989079,0.7433653125023847,0.2566346874976153,1484.98516496953,1377.28189560757,0.704635831140674,0.295364168859326,16.0,17,24,1
14348,SEA,ARI,1625.76494000045,1365.29132813451,0.8668715912557412,0.1331284087442588,1599.3361544216,1341.11317457315,0.849924723843834,0.150075276156166,33.0,13,27,1
14349,PHI,DAL,1532.390545006,1554.96047459584,0.5607600180499548,0.4392399819500452,1531.72125578092,1533.82637837396,0.559226537840362,0.440773462159638,71.0,17,9,0
14350,CHI,KC,1543.68536203331,1661.62972879534,0.4243912776237294,0.5756087223762706,1526.88480644388,1666.27024708428,0.369938120592062,0.630061879407938,90.0,3,26,1
14351,MIN,GB,1651.84366288367,1587.76428671758,0.6776603976191977,0.3223396023808023,1633.79204470943,1597.1727179257,0.649881072257307,0.350118927742693,94.0,10,23,1
14352,NE,MIA,1680.87742430832,1337.28842109985,0.9130952388613,0.0869047611386999,1685.44040439838,1320.05115055142,0.899676687045634,0.100323312954366,44.0,24,27,1
14353,CAR,NO,1387.67384849579,1678.68372320571,0.2139938364756136,0.7860061635243863,1433.47734205215,1674.32212025931,0.172709749466305,0.827290250533695,58.0,10,42,1
14354,KC,LAC,1687.97058620572,1459.68701355604,0.8439972967427625,0.1560027032572375,1688.83514406015,1453.51991242072,0.863060044551262,0.136939955448738,79.0,31,21,0
14355,MIN,CHI,1613.84658891339,1517.34450462293,0.7170105079284214,0.2829894920715786,1597.72928241228,1504.31990946801,0.554086146740843,0.445913853259157,44.0,19,21,1
14356,CIN,CLE,1290.64204959577,1439.09896849877,0.3821537457789877,0.6178462542210122,1290.20841841766,1451.76146348076,0.373987942414679,0.626012057585321,3.0,33,23,0
14357,BUF,NYJ,1561.36714138316,1398.01490922375,0.7882653804284206,0.2117346195715793,1548.41895767277,1404.16108882305,0.740926909408339,0.259073090591661,46.0,6,13,1
14358,TB,ATL,1518.71661676158,1526.00055645277,0.5823043885071284,0.4176956114928716,1507.28276020734,1527.94971981739,0.570620537025966,0.429379462974034,54.0,22,28,1
14359,DET,GB,1360.45046134698,1625.76136068786,0.2399265521055582,0.7600734478944418,1387.96855138582,1633.23548022285,0.148277399129992,0.851722600870008,14.0,20,23,1
14360,JAX,IND,1368.27046254882,1508.46558204188,0.393444097606858,0.6065559023931419,1396.03886978937,1495.3135271837,0.388116654836846,0.611883345163154,13.0,38,20,0
14361,LAR,ARI,1560.93247572242,1420.39399261721,0.7655181283606773,0.2344818716393226,1560.57081572631,1394.44877043881,0.779012237221959,0.220987762778041,40.0,31,24,0
14362,BAL,PIT,1744.31958402685,1523.48371377048,0.8382688569200891,0.1617311430799108,1709.58944280999,1584.15156966179,0.711657311847113,0.288342688152887,39.0,28,10,0
14363,HOU,TEN,1584.2153879446,1542.8631129536,0.6484454307871061,0.3515545692128938,1573.75082891927,1529.84126322916,0.414259446515011,0.585740553484989,45.0,14,35,1
14364,DEN,OAK,1487.04201364847,1407.43224035281,0.6968707704833724,0.3031292295166276,1500.98656558744,1408.74714815638,0.685371537515018,0.314628462484982,27.0,16,15,0
14365,DAL,WSH,1536.02352247293,1309.88575963761,0.8423640046012155,0.1576359953987844,1514.81414700543,1308.29891972819,0.823480622635157,0.176519377364843,12.0,47,16,0
14366,NYG,PHI,1351.25483002815,1551.32749712891,0.3148501473611358,0.6851498526388642,1353.50140819805,1550.73348714945,0.3017118297713,0.6982881702287,24.0,17,34,1
14367,SEA,SF,1570.66227551775,1609.70925177229,0.5372800894069923,0.4627199105930076,1546.00055855594,1624.53097223066,0.449329270805545,0.550670729194455,83.0,21,26,1
14368,HOU,BUF,1542.09159482626,1524.78724135976,0.6162785001753872,0.3837214998246128,1548.82277612734,1514.81657362242,0.653603766892637,0.346396233107363,66.0,22,19,0
14369,NE,TEN,1649.7868334529,1584.98690607194,0.6785657669658507,0.3214342330341493,1655.2701111662,1554.76931602109,0.687783244722099,0.312216755277901,91.0,13,20,1
14370,NO,MIN,1692.25422318856,1596.84410480098,0.7157333282561831,0.2842666717438169,1685.07021706892,1585.34232612703,0.770683335148133,0.229316664851867,98.0,20,26,1
14371,PHI,SEA,1568.47535527305,1551.17889970902,0.616267748827622,0.3837322511723779,1567.09080179899,1530.15325884069,0.692983025157913,0.307016974842087,72.0,9,17,1
14372,SF,MIN,1629.19262758102,1626.88991030393,0.5956628076959655,0.4043371923040345,1640.37827194591,1618.51069430696,0.674369496026148,0.325630503973852,96.0,27,10,0
14373,BAL,TEN,1752.7485915294,1614.97708237574,0.7626469716430816,0.2373530283569184,1725.43891369606,1585.27589248301,0.869166721936433,0.130833278063567,100.0,12,28,1
14374,KC,HOU,1694.57209697917,1552.3469500457,0.7672564391213346,0.2327435608786654,1694.56899306538,1557.96840478083,0.826137664970614,0.173862335029386,95.0,51,31,0
14375,GB,SEA,1631.85839935054,1579.31289442705,0.662989779883698,0.337010220116302,1636.84793702249,1562.69815076308,0.740069339042691,0.259930660957309,87.0,28,23,0
14376,KC,TEN,1707.52397717462,1662.57936214379,0.6531449428081411,0.3468550571918589,1703.99549441978,1643.18549285237,0.693796151692352,0.306203848307648,100.0,35,24,0
14377,SF,GB,1651.8724977481,1643.32268994627,0.604293379331941,0.3957066206680589,1658.178852544,1645.45174703519,0.638693960317247,0.361306039682753,97.0,37,20,0
14378,KC,SF,1723.94156010318,1674.00727853106,0.5713704704830219,0.4286295295169781,1718.2900315881,1678.1659099099,0.630308519384628,0.369691480615372,100.0,31,20,0
14379,KC,HOU,1664.8472507563,1527.93004656683,0.7617556234419874,0.2382443765580125,1651.21477930592,1497.45437853921,0.751960887878559,0.248039112121441,83.0,34,20,0
14380,DET,CHI,1404.5689484562,1524.56465915689,0.4215092683241263,0.5784907316758736,1437.08544324137,1527.16005372295,0.444199406160224,0.555800593839776,42.0,23,27,1
14381,JAX,IND,1438.50258514562,1482.65477791485,0.5299664494662789,0.4700335505337211,1392.05742049599,1518.20362949803,0.352055340257748,0.647944659742252,23.0,27,20,0
14382,ATL,SEA,1534.51556573532,1546.89906922088,0.5751476029998406,0.4248523970001594,1500.66241997476,1543.56695750008,0.489693710929416,0.510306289070584,60.0,25,38,1
14383,MIN,GB,1571.1400267579,1582.45860610887,0.5766448393914209,0.4233551606085791,1544.58985815753,1555.43202703762,0.531452081883373,0.468547918116627,73.0,34,43,1
14384,WSH,PHI,1368.49082524672,1528.56090703668,0.3664986291391949,0.633501370860805,1383.28102301341,1548.79785375036,0.305872352991452,0.694127647008548,26.0,27,17,0
14385,BUF,NYJ,1511.35459076021,1458.06320616477,0.6639484515376263,0.3360515484623737,1532.80620288198,1451.14666152742,0.654757765511483,0.345242234488517,45.0,27,17,0
14386,NE,MIA,1581.53110476607,1413.91934130351,0.7923288905103788,0.2076711094896212,1556.62235882317,1424.15881328524,0.709142352822815,0.290857647177185,44.0,21,11,0
14387,BAL,CLE,1638.43087450757,1440.53333230626,0.8195586107690566,0.1804413892309434,1628.80840918371,1499.69388603388,0.743296020688857,0.256703979311143,80.0,38,6,0
14388,CAR,OAK,1417.73556567529,1437.32610815023,0.5649798831816134,0.4350201168183866,1416.3016100539,1461.43732080895,0.504181800641657,0.495818199358343,22.0,30,34,1
14389,CIN,LAC,1382.62734642343,1470.39033518839,0.4672882175579576,0.5327117824420424,1393.80703349911,1477.79990387011,0.455303549246145,0.544696450753855,15.0,13,16,1
14390,SF,ARI,1603.78530833319,1442.65026627615,0.7861273305522946,0.2138726694477054,1603.28422280475,1461.35390159797,0.728096389832147,0.271903610167853,64.0,20,24,1
14391,NO,TB,1609.80561179041,1498.62921640758,0.7338320826505118,0.2661679173494882,1598.76015130866,1541.68601380851,0.561085782305509,0.438914217694491,83.0,34,23,0
14392,LAR,DAL,1548.23404595027,1532.11536282697,0.6146631900170971,0.3853368099829029,1537.52757266095,1554.39296337184,0.526182251183298,0.473817748816702,73.0,20,17,0
14393,NYG,PIT,1391.07131458934,1511.70313751195,0.42061664612853,0.5793833538714699,1418.56044745522,1546.91964506127,0.333921462900105,0.666078537099895,45.0,16,26,1
14394,DEN,TEN,1495.65672785063,1599.10785281015,0.4448892007926965,0.5551107992073034,1490.53536224524,1543.23135548534,0.460427778924666,0.539572221075334,57.0,14,16,1
14395,CLE,CIN,1429.26195559423,1369.80404629252,0.6718220080003543,0.3281779919996457,1483.13284961403,1381.35953526324,0.680891966162541,0.319108033837459,15.0,35,30,0
14396,IND,MIN,1463.29013677989,1543.9203734166,0.4775214438344232,0.5224785561655767,1489.89267107816,1519.86968659129,0.517705499307651,0.482294500692349,55.0,28,11,0
14397,PIT,DEN,1531.37752094418,1486.04942731321,0.6536448708055616,0.3463551291944384,1562.10581096903,1480.54387433774,0.699497470212968,0.300502529787032,65.0,26,21,0
14398,MIA,BUF,1404.91221674474,1526.64857955406,0.4190679402093887,0.5809320597906112,1411.12698219557,1548.56679499737,0.348649476080822,0.651350523919178,40.0,28,31,1
14399,TB,CAR,1486.38193254475,1399.16628249294,0.7060390717164754,0.2939609282835246,1520.2877273724,1400.05115947471,0.690538573326032,0.309461426673968,30.0,31,17,0
14400,TEN,JAX,1608.71515334757,1457.86722628058,0.7760024473832371,0.2239975526167629,1553.22284339284,1420.36837891586,0.740453167383303,0.259546832616697,41.0,33,30,0
14401,CHI,NYG,1537.80162085984,1371.39693115711,0.7911832393906062,0.2088167606093938,1541.20962649038,1403.37428154746,0.733013630475525,0.266986369524475,33.0,17,13,0
14402,NYJ,SF,1442.76921737092,1575.58185019549,0.403630425924648,0.5963695740753521,1435.38606941203,1577.87114967647,0.368192016151687,0.631807983848313,50.0,13,31,1
14403,PHI,LAR,1496.80731899952,1558.53792493455,0.5047048974019721,0.4952951025980279,1513.20582346069,1550.55674442921,0.486638509180599,0.513361490819401,62.0,19,37,1
14404,GB,DET,1609.67825945017,1391.33198675325,0.8363164745895523,0.1636835254104477,1580.15219860386,1423.03587047394,0.75198463239357,0.24801536760643,55.0,42,21,0
14405,DAL,ATL,1521.81148384269,1503.41479134028,0.6177643928744232,0.3822356071255768,1541.36379160358,1474.89970032621,0.643777192790744,0.356222807209256,55.0,40,39,0
14406,ARI,WSH,1470.85372441385,1400.24441328388,0.6858158657757227,0.3141841342242772,1486.76697472625,1418.87305330308,0.679785389079585,0.320214610920415,24.0,30,15,0
14407,LAC,KC,1483.2136353193,1676.66606788782,0.3231284407315246,0.6768715592684754,1490.24740210598,1663.56704842522,0.283574290586952,0.716425709413048,80.0,20,23,1
14408,HOU,BAL,1516.11122943531,1649.7022512196,0.4025523148159708,0.5974476851840291,1485.10210941991,1645.36944560356,0.305884939037791,0.694115060962209,81.0,16,33,1
14409,SEA,NE,1577.99984361592,1590.53822932484,0.5749297298417716,0.4250702701582284,1569.32967714863,1569.65418991284,0.582639311479773,0.417360688520227,84.0,35,30,0
14410,OAK,NO,1455.89539133258,1622.05289565324,0.358401373194474,0.641598626805526,1477.68777138814,1620.15843774477,0.35357738665858,0.64642261334142,74.0,34,24,0
14411,JAX,MIA,1452.2115855479,1393.58529907348,0.6707656714091186,0.3292343285908814,1413.72236029353,1401.91497971978,0.555413895448386,0.444586104551614,11.0,13,31,1
14412,MIN,TEN,1513.50110984697,1614.37079408025,0.4485620001658003,0.5514379998341997,1492.14459018835,1559.86886201517,0.408868026350271,0.591131973649729,62.0,30,31,1
14413,CLE,WSH,1440.39259598389,1383.833899395,0.6681319218202252,0.3318680781797748,1493.92245622074,1402.11284429787,0.685640082523032,0.314359917476968,19.0,34,20,0
14414,NYG,SF,1365.3150909111,1598.64039844194,0.2750881718883121,0.7249118281116879,1395.41506630729,1598.6668351349,0.361143290767287,0.638856709232713,28.0,9,36,1
14415,PHI,CIN,1467.04162910093,1358.67340590286,0.7306627556439421,0.2693372443560579,1484.66873741733,1370.56992865653,0.681841349388015,0.318158650611985,14.0,23,23,1
14416,ATL,CHI,1498.30941323958,1543.88346110585,0.5279270965908579,0.4720729034091421,1470.18186701395,1549.16884173055,0.461091403936782,0.538908596063218,55.0,26,30,1
14417,BUF,LAR,1537.97549722532,1588.30361483314,0.5211019938524423,0.4788980061475577,1557.77879747316,1579.09383047257,0.552413542331408,0.447586457668592,85.0,35,32,0
